array-pipelined_sched-par-8pipeline, float, 1024 , 8, 1.76003, 0.35117, 3.23363, 2.29358, 0.560131, 46.3734, 0.395029, 0.272443
sparse-pipelined_sched-par-2pipeline, float, 1024 , 8, 1.68729, 0.263102, 3.0989, 2.00769, 0.413336, 39.5594, 0.325316, 0.227805
sparse-pipelined_sched-par-4pipeline, float, 1024 , 8, 1.50333, 0.323025, 3.17451, 2.07357, 0.457881, 41.4827, 0.305758, 0.221969
sparse-pipelined_sched-par-8pipeline, float, 1024 , 8, 1.66674, 0.288357, 3.04707, 2.12103, 0.466217, 39.4632, 0.30715, 0.263156
array-pipelined_sched-par-2pipeline, float, 2000 , 8, 1.70156, 0.280099, 3.31911, 2.04191, 1.05455, 43.229, 0.347499, 0.251482
array-pipelined_sched-par-4pipeline, float, 2000 , 8, 1.67682, 0.271466, 3.31514, 2.05655, 1.04634, 43.1509, 0.315353, 0.240175
array-pipelined_sched-par-8pipeline, float, 2000 , 8, 1.65783, 0.300126, 3.31356, 2.04089, 1.03096, 43.1576, 0.367014, 0.218033
sparse-pipelined_sched-par-2pipeline, float, 2000 , 8, 1.57842, 0.277785, 3.2237, 1.91898, 0.912795, 38.5023, 0.298247, 0.226993
sparse-pipelined_sched-par-4pipeline, float, 2000 , 8, 1.61456, 0.273696, 3.24298, 1.95512, 0.918915, 38.5421, 0.295716, 0.227135
sparse-pipelined_sched-par-8pipeline, float, 2000 , 8, 1.54834, 0.278201, 3.20998, 1.96047, 0.9367, 38.5422, 0.300724, 0.223623
