treepar-cacherow-32-1-20,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.598369,0.575554
treepar-cacherow-32-1-20,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0983569,0.0718872
treepar-cacherow-32-1-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-1-20,covtype_xgb_model_save.json,gpu_reorg,4096,false,0.754272,0.583945
treepar-cacherow-32-1-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-1-20,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.110002,0.0764062
treepar-cacherow-32-1-20,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.155061,0.0818262
treepar-cacherow-32-2-2,abalone_xgb_model_save.json,gpu_array,4096,false,0.637322,0.624485
treepar-cacherow-32-2-2,airline_xgb_model_save.json,gpu_array,4096,false,0.0973608,0.079939
treepar-cacherow-32-2-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,covtype_xgb_model_save.json,gpu_array,4096,false,0.829624,0.785681
treepar-cacherow-32-2-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,higgs_xgb_model_save.json,gpu_array,4096,false,0.112644,0.0837622
treepar-cacherow-32-2-2,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.134016,0.0889551
treepar-cacherow-32-2-2,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.63948,0.627483
treepar-cacherow-32-2-2,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0970483,0.0796899
treepar-cacherow-32-2-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,covtype_xgb_model_save.json,gpu_sparse,4096,false,0.829294,0.784973
treepar-cacherow-32-2-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.110737,0.083728
treepar-cacherow-32-2-2,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.133154,0.0888354
treepar-cacherow-32-2-2,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.509683,0.496589
treepar-cacherow-32-2-2,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0984448,0.0808057
treepar-cacherow-32-2-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,covtype_xgb_model_save.json,gpu_reorg,4096,false,0.891816,0.850703
treepar-cacherow-32-2-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-2,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.112246,0.0831567
treepar-cacherow-32-2-2,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.13468,0.0906104
treepar-cacherow-32-2-10,abalone_xgb_model_save.json,gpu_array,4096,false,0.309839,0.292866
treepar-cacherow-32-2-10,airline_xgb_model_save.json,gpu_array,4096,false,0.0656592,0.0439087
treepar-cacherow-32-2-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,covtype_xgb_model_save.json,gpu_array,4096,false,0.761187,0.657729
treepar-cacherow-32-2-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,higgs_xgb_model_save.json,gpu_array,4096,false,0.0781055,0.0475537
treepar-cacherow-32-2-10,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.0982324,0.051084
treepar-cacherow-32-2-10,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.315291,0.298398
treepar-cacherow-32-2-10,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0692505,0.0456909
treepar-cacherow-32-2-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,covtype_xgb_model_save.json,gpu_sparse,4096,false,0.779597,0.677683
treepar-cacherow-32-2-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.0804077,0.0483276
treepar-cacherow-32-2-10,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.0984351,0.0512378
treepar-cacherow-32-2-10,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.377114,0.360518
treepar-cacherow-32-2-10,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0698364,0.0493213
treepar-cacherow-32-2-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,covtype_xgb_model_save.json,gpu_reorg,4096,false,1.02303,0.919358
treepar-cacherow-32-2-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-10,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.0804565,0.050957
treepar-cacherow-32-2-10,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.112429,0.060835
treepar-cacherow-32-2-20,abalone_xgb_model_save.json,gpu_array,4096,false,0.348247,0.324822
treepar-cacherow-32-2-20,airline_xgb_model_save.json,gpu_array,4096,false,0.0765454,0.0480493
treepar-cacherow-32-2-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,covtype_xgb_model_save.json,gpu_array,4096,false,1.0248,0.85959
treepar-cacherow-32-2-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,higgs_xgb_model_save.json,gpu_array,4096,false,0.0863867,0.0514087
treepar-cacherow-32-2-20,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.131516,0.0582983
treepar-cacherow-32-2-20,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.351047,0.327288
treepar-cacherow-32-2-20,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0769067,0.0495068
treepar-cacherow-32-2-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,covtype_xgb_model_save.json,gpu_sparse,4096,false,1.0321,0.872686
treepar-cacherow-32-2-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.0867187,0.0518408
treepar-cacherow-32-2-20,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.131489,0.0583057
treepar-cacherow-32-2-20,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.409734,0.386414
treepar-cacherow-32-2-20,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0818408,0.0555835
treepar-cacherow-32-2-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,covtype_xgb_model_save.json,gpu_reorg,4096,false,1.0983,0.936846
treepar-cacherow-32-2-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-2-20,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.0926929,0.0575415
treepar-cacherow-32-2-20,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.143569,0.0701001
treepar-cacherow-32-4-2,abalone_xgb_model_save.json,gpu_array,4096,false,0.908291,0.896416
treepar-cacherow-32-4-2,airline_xgb_model_save.json,gpu_array,4096,false,0.134268,0.116819
treepar-cacherow-32-4-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,covtype_xgb_model_save.json,gpu_array,4096,false,1.1659,1.12488
treepar-cacherow-32-4-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,higgs_xgb_model_save.json,gpu_array,4096,false,0.152134,0.124888
treepar-cacherow-32-4-2,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.172576,0.1276
treepar-cacherow-32-4-2,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.886709,0.875596
treepar-cacherow-32-4-2,airline_xgb_model_save.json,gpu_sparse,4096,false,0.130574,0.113391
treepar-cacherow-32-4-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,covtype_xgb_model_save.json,gpu_sparse,4096,false,1.20252,1.16417
treepar-cacherow-32-4-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.147178,0.120024
treepar-cacherow-32-4-2,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.168679,0.123728
treepar-cacherow-32-4-2,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.854785,0.842974
treepar-cacherow-32-4-2,airline_xgb_model_save.json,gpu_reorg,4096,false,0.143523,0.125818
treepar-cacherow-32-4-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,covtype_xgb_model_save.json,gpu_reorg,4096,false,1.53915,1.49933
treepar-cacherow-32-4-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-2,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.171614,0.142324
treepar-cacherow-32-4-2,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.189749,0.144763
treepar-cacherow-32-4-10,abalone_xgb_model_save.json,gpu_array,4096,false,0.403669,0.387805
treepar-cacherow-32-4-10,airline_xgb_model_save.json,gpu_array,4096,false,0.0781665,0.0562134
