treebeard, 64,  3.746709035288903e-06,  6.933378115777047e-07,  5.4525348447984265e-06,  1.715022950403152e-06,  7.345472132005999e-07,  3.24580741505469e-05,  6.688092985460835e-07,  6.456406366440557e-07
xgboost, 64,  1.3997233442721828e-05,  3.3004334376704306e-06,  2.899055447309248e-05,  1.2223035097122192e-05,  1.317242028251771e-05,  0.0004071806178938958,  3.4543907930774072e-06,  3.488047469046808e-06
treelite, 64,  3.023284096871653e-06,  8.873869815180379e-07,  3.0767977718384034e-06,  2.523947867654985e-06,  1.9105648802172754e-06,  0.00012904823835818997,  1.1635816866351712e-06,  1.0519349767315771e-06
xgboost speedup, 64,  3.73587415272628,  4.760209788876544,  5.316894856847856,  7.12703879224993,  17.93270744997083,  12.54481753924501,  5.164986193503688,  5.402459620845988
treelite speedup, 64,  0.8069172354715642,  1.2798768027648315,  0.5642875945622955,  1.4716700246265966,  2.6010103174886225,  3.975843969042617,  1.7397809647154538,  1.629288673958596
treebeard, 128,  2.520110954840978e-06,  3.939010202884674e-07,  3.332351893186569e-06,  1.5872287253538767e-06,  4.758665959040324e-07,  2.6635506004095078e-05,  4.152350127696991e-07,  3.870206574598948e-07
xgboost, 128,  7.5369653602441155e-06,  1.7963364720344544e-06,  1.4500836779673894e-05,  6.287297606468201e-06,  6.907623509565989e-06,  0.00019777267401417098,  1.7893341680367788e-06,  1.8451814850171408e-06
treelite, 128,  2.854870011409124e-06,  6.374555329481761e-07,  2.884676307439804e-06,  2.195882797241211e-06,  1.528375099102656e-06,  0.00012813367173075677,  7.661419610182445e-07,  7.047437131404877e-07
xgboost speedup, 128,  2.990727589103198,  4.560375270718859,  4.351532264441447,  3.9611793221965734,  14.515882327153394,  7.425151749839646,  4.309208310979289,  4.7676563238962215
treelite speedup, 128,  1.1328350467764503,  1.6183139928943198,  0.8656577696184797,  1.383469667707553,  3.2117721904793712,  4.8106340353007315,  1.8450803459658354,  1.8209459871364024
treebeard, 256,  1.3825755034174238e-06,  2.5779541049684795e-07,  2.2208554936306817e-06,  1.0891162923404148e-06,  3.171422119651522e-07,  2.1041016759616987e-05,  2.621202064411981e-07,  2.329761960676738e-07
xgboost, 256,  4.503079556993076e-06,  1.0014825633593967e-06,  9.888722428253718e-06,  3.5519754248006e-06,  5.182054159896714e-06,  9.860446224255221e-05,  9.243073207991464e-07,  9.744130074977875e-07
treelite, 256,  2.5931477014507566e-06,  4.5861623116901944e-07,  2.6734875781195506e-06,  1.9879844039678572e-06,  1.3522306191069739e-06,  0.00012764050252735614,  5.538287971700941e-07,  4.945032830749239e-07
xgboost speedup, 256,  3.257022524891009,  3.884795937325819,  4.4526636049099775,  3.261337149927046,  16.339843654953512,  4.686297405161476,  3.526272672177595,  4.182457366651933
treelite speedup, 256,  1.8755921069345316,  1.7789930017959994,  1.2038097867182256,  1.8253187634314552,  4.263798914461623,  6.066270655338787,  2.1128809743034274,  2.1225485325173863
treebeard, 512,  1.0233499730626742e-06,  1.69639786084493e-07,  1.954506461819013e-06,  9.481503317753474e-07,  2.5551176319519676e-07,  1.9196804302434127e-05,  2.0440326382716498e-07,  1.5266177554925282e-07
xgboost, 512,  2.3811512316266697e-06,  6.416213388244311e-07,  4.9695329119761784e-06,  1.8760838235418002e-06,  2.7222524707516036e-06,  5.2958429791033265e-05,  5.755399664243062e-07,  5.190366258223851e-07
treelite, 512,  2.5054036329189937e-06,  3.4552781532208127e-07,  2.3814815406998e-06,  1.7717772473891577e-06,  1.2832358479499817e-06,  0.00012754532198111217,  5.208449438214302e-07,  3.616195172071457e-07
xgboost speedup, 512,  2.3268200462256114,  3.782257415161186,  2.5426024467328454,  1.9786776006595495,  10.654117981534785,  2.7587107185500774,  2.815708299604057,  3.3999121519121194
treelite speedup, 512,  2.4482373565915485,  2.0368324158931865,  1.2184567240997564,  1.86866701198282,  5.022218280297572,  6.644091379570901,  2.548124399137948,  2.368762684084448
treebeard, 1024,  8.299043402075767e-07,  1.350236125290394e-07,  1.6243467107415198e-06,  8.679982274770736e-07,  2.8809579089283945e-07,  1.8580546602606773e-05,  1.3756100088357927e-07,  1.2610526755452157e-07
xgboost, 1024,  1.555425114929676e-06,  4.3001864105463027e-07,  2.78290081769228e-06,  9.861891157925128e-07,  1.5691099688410759e-06,  3.1635950785130265e-05,  4.236525855958462e-07,  3.111227415502071e-07
treelite, 1024,  2.2902037017047406e-06,  2.9002968221902845e-07,  2.257450483739376e-06,  1.6794884577393532e-06,  1.2882063165307045e-06,  0.0001259319391101599,  3.6117201671004295e-07,  2.8646038845181464e-07
xgboost speedup, 1024,  1.874222171847699,  3.184766227182276,  1.7132431144714642,  1.1361648959341464,  5.446486961778364,  1.7026383271572794,  3.0797434074675873,  2.467166896225753
treelite speedup, 1024,  2.7595996197970383,  2.1479923162080414,  1.3897590143848304,  1.9348984877779758,  4.471451361848836,  6.7776229517646245,  2.625540773839748,  2.2715973250519736
treebeard, 2000,  7.412326335906982e-07,  1.1852931976318359e-07,  1.8201534748077393e-06,  9.079008102416993e-07,  4.553885459899902e-07,  1.8988095998764038e-05,  1.218729019165039e-07,  1.119070053100586e-07
xgboost, 2000,  1.178868532180786e-06,  2.9877209663391115e-07,  2.6025965213775635e-06,  9.61693286895752e-07,  1.427583694458008e-06,  3.3070695877075195e-05,  2.5725269317626955e-07,  2.6294732093811035e-07
treelite, 2000,  2.273658275604248e-06,  2.6939773559570314e-07,  2.420968770980835e-06,  1.6930534839630128e-06,  1.1629951000213623e-06,  0.0001274555594921112,  3.6592459678649903e-07,  2.742156982421875e-07
xgboost speedup, 2000,  1.5904163939330096,  2.520659843748743,  1.4298775116491058,  1.0592492880799744,  3.134869568040008,  1.741654133159418,  2.1108276666171077,  2.3496949114987684
treelite speedup, 2000,  3.0674017475325313,  2.272836258015722,  1.3300904591227174,  1.8648000584031774,  2.5538523317337143,  6.7123928328784235,  3.002509918383636,  2.450389030449196
