sparse-pipelined_sched-8, float, 128 , 8, 3.92903, 0.607875, 7.94061, 4.51202, 1.5601, 106.574, 0.612651, 0.557219
array-default_sched, float, 256 , 1, 13.6993, 1.71214, 24.768, 11.8177, 2.03617, 723.909, 1.70987, 1.66704
array-default_sched, float, 256 , 4, 13.4889, 1.9795, 14.9949, 11.8902, 2.41546, 821.032, 2.07371, 1.61056
array-default_sched, float, 256 , 8, 8.42936, 1.41038, 16.3963, 10.2163, 1.98122, 799.531, 1.48832, 1.21031
sparse-default_sched, float, 256 , 1, 16.7382, 1.97749, 28.6285, 14.0552, 2.39532, 596.39, 1.96011, 1.69192
sparse-default_sched, float, 256 , 4, 11.8262, 1.52527, 15.4604, 11.6171, 1.9862, 480.074, 1.62899, 1.2847
sparse-default_sched, float, 256 , 8, 8.08282, 1.24971, 16.532, 9.42426, 1.67741, 639.407, 1.2502, 1.03523
array-one_tree, float, 256 , 1, 9.0935, 1.31434, 23.1896, 8.96795, 3.3453, 371.309, 1.31939, 1.4844
array-one_tree, float, 256 , 4, 8.74283, 1.56955, 14.2139, 9.11124, 3.21731, 317.293, 1.73868, 1.48218
array-one_tree, float, 256 , 8, 5.67406, 1.13103, 12.7801, 7.36867, 2.83493, 235.275, 1.15917, 1.06358
sparse-one_tree, float, 256 , 1, 9.31103, 1.38471, 23.8584, 8.95499, 3.48629, 369.655, 1.39233, 1.53031
sparse-one_tree, float, 256 , 4, 7.75718, 1.30953, 14.8085, 8.49814, 2.85398, 262.8, 1.40142, 1.23704
sparse-one_tree, float, 256 , 8, 5.28497, 1.01891, 15.0077, 6.93719, 2.54073, 137.918, 1.02688, 0.948265
sparse_remove_extra_hop-prob-one_tree, float, 256 , 1, 9.31151, 1.3845, 23.8236, 8.94719, 3.49105, 369.404, 1.39104, 1.53064
sparse_remove_extra_hop-prob-one_tree, float, 256 , 4, 6.9852, 1.2461, 10.141, 7.46981, 2.84589, 267.954, 1.33265, 1.22429
sparse_remove_extra_hop-prob-one_tree, float, 256 , 8, 4.94665, 0.918705, 8.03137, 5.80251, 2.52689, 139.622, 0.940608, 0.918722
array-pipelined_sched, float, 256 , 4, 6.30147, 0.977628, 11.9681, 7.13166, 2.39529, 188.866, 0.980123, 0.860843
array-pipelined_sched-4, float, 256 , 8, 4.2565, 0.741027, 10.2456, 5.5034, 2.28943, 155.597, 0.747645, 0.679487
array-pipelined_sched-8, float, 256 , 8, 4.10828, 0.670843, 9.78783, 5.09482, 2.22104, 148.068, 0.68082, 0.635993
sparse-pipelined_sched, float, 256 , 4, 6.55753, 0.953348, 12.1968, 7.26272, 2.25112, 165.999, 0.957003, 0.852388
sparse-pipelined_sched-4, float, 256 , 8, 4.25791, 0.706122, 10.2986, 5.44051, 2.13208, 117.837, 0.711752, 0.65909
sparse-pipelined_sched-8, float, 256 , 8, 3.86171, 0.597773, 9.12379, 4.63997, 1.89885, 105.201, 0.605078, 0.583371
array-default_sched, float, 512 , 1, 13.533, 1.71546, 24.9146, 11.901, 2.02328, 720.259, 1.72108, 1.66684
array-default_sched, float, 512 , 4, 13.315, 1.97529, 14.9495, 11.9759, 2.30173, 819.295, 2.0724, 1.60524
array-default_sched, float, 512 , 8, 8.48439, 1.41171, 16.3743, 10.2176, 1.86109, 799.332, 1.48945, 1.20961
sparse-default_sched, float, 512 , 1, 16.7752, 1.97652, 28.6293, 13.4221, 2.29152, 603.472, 1.96063, 1.686
sparse-default_sched, float, 512 , 4, 11.8115, 1.53782, 15.378, 11.6101, 1.89452, 475.369, 1.63952, 1.28245
sparse-default_sched, float, 512 , 8, 7.93371, 1.24344, 16.6588, 9.45607, 1.60001, 649.483, 1.26404, 1.03292
