model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_sparse,4096,8,1,50,-1,false,false,false,3.81247,3.70335
letters,gpu_sparse,4096,8,1,50,-1,true,false,false,3.76934,3.66021
letters,gpu_sparse,4096,8,1,50,-1,false,false,true,6.50864,6.41408
letters,gpu_sparse,4096,8,1,50,-1,true,false,true,6.32304,6.22775
letters,gpu_reorg,4096,8,1,50,-1,false,false,false,4.60376,4.50226
letters,gpu_reorg,4096,8,1,50,-1,true,false,false,4.55641,4.45342
letters,gpu_reorg,4096,8,1,50,-1,false,false,true,6.95231,6.85893
letters,gpu_reorg,4096,8,1,50,-1,true,false,true,7.5278,7.43727
letters,gpu_array,4096,8,1,50,2,false,false,true,6.0797,5.98181
letters,gpu_array,4096,8,1,50,2,true,false,true,4.54452,4.43881
letters,gpu_sparse,4096,8,1,50,2,false,false,true,5.73817,5.63876
letters,gpu_sparse,4096,8,1,50,2,true,false,true,4.49066,4.3852
letters,gpu_reorg,4096,8,1,50,2,false,false,true,12.0086,11.9391
letters,gpu_reorg,4096,8,1,50,2,true,false,true,9.64744,9.56969
letters,gpu_array,4096,8,2,10,-1,false,false,false,4.39019,4.36506
letters,gpu_array,4096,8,2,10,-1,true,false,false,4.23782,4.2122
letters,gpu_array,4096,8,2,10,-1,false,false,true,11.7622,11.7765
letters,gpu_array,4096,8,2,10,-1,true,false,true,9.17333,9.17777
letters,gpu_sparse,4096,8,2,10,-1,false,false,false,4.49188,4.46854
letters,gpu_sparse,4096,8,2,10,-1,true,false,false,4.37466,4.35013
letters,gpu_sparse,4096,8,2,10,-1,false,false,true,11.5611,11.5761
letters,gpu_sparse,4096,8,2,10,-1,true,false,true,9.73804,9.74255
letters,gpu_reorg,4096,8,2,10,-1,false,false,false,4.66351,4.64269
letters,gpu_reorg,4096,8,2,10,-1,true,false,false,4.42538,4.40148
letters,gpu_reorg,4096,8,2,10,-1,false,false,true,17.9619,18.0084
letters,gpu_reorg,4096,8,2,10,-1,true,false,true,15.9607,15.9983
