model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
airline,gpu_array,4096,32,2,20,2,true,false,true,0.0291927,0.0138888
airline-ohe,gpu_array,4096,32,2,20,2,false,false,true,0.547546,0.259811
covtype,gpu_array,4096,32,2,20,2,false,false,true,0.145732,0.0987553
covtype,gpu_array,4096,32,2,20,2,true,false,true,0.143686,0.0964502
epsilon,gpu_array,4096,32,2,20,2,false,false,true,0.824288,0.0479049
higgs,gpu_array,4096,32,2,20,2,false,false,true,0.0375582,0.0166435
higgs,gpu_array,4096,32,2,20,2,true,false,true,0.0365938,0.0155998
year_prediction_msd,gpu_array,4096,32,2,20,2,false,false,true,0.0855546,0.0324438
year_prediction_msd,gpu_array,4096,32,2,20,2,true,false,true,0.0795312,0.0263253
abalone,gpu_sparse,4096,32,2,20,2,false,false,true,0.0808671,0.0705139
abalone,gpu_sparse,4096,32,2,20,2,true,false,true,0.0734583,0.062701
airline,gpu_sparse,4096,32,2,20,2,false,false,true,0.0304834,0.0155013
airline,gpu_sparse,4096,32,2,20,2,true,false,true,0.0285295,0.0141191
airline-ohe,gpu_sparse,4096,32,2,20,2,false,false,true,0.552946,0.265203
covtype,gpu_sparse,4096,32,2,20,2,false,false,true,0.142185,0.0950692
covtype,gpu_sparse,4096,32,2,20,2,true,false,true,0.14068,0.0936336
epsilon,gpu_sparse,4096,32,2,20,2,false,false,true,0.825804,0.0495976
higgs,gpu_sparse,4096,32,2,20,2,false,false,true,0.0374931,0.0169763
higgs,gpu_sparse,4096,32,2,20,2,true,false,true,0.0379118,0.0172225
year_prediction_msd,gpu_sparse,4096,32,2,20,2,false,false,true,0.0850716,0.0318254
year_prediction_msd,gpu_sparse,4096,32,2,20,2,true,false,true,0.0784045,0.0255387
abalone,gpu_reorg,4096,32,2,20,2,false,false,true,0.07729,0.0665873
abalone,gpu_reorg,4096,32,2,20,2,true,false,true,0.0690206,0.0585978
airline,gpu_reorg,4096,32,2,20,2,false,false,true,0.0300684,0.0156104
airline,gpu_reorg,4096,32,2,20,2,true,false,true,0.0301367,0.0150879
airline-ohe,gpu_reorg,4096,32,2,20,2,false,false,true,0.462138,0.174924
covtype,gpu_reorg,4096,32,2,20,2,false,false,true,0.145219,0.0979293
covtype,gpu_reorg,4096,32,2,20,2,true,false,true,0.147414,0.0994637
epsilon,gpu_reorg,4096,32,2,20,2,false,false,true,0.829574,0.0515222
higgs,gpu_reorg,4096,32,2,20,2,false,false,true,0.038859,0.0180591
higgs,gpu_reorg,4096,32,2,20,2,true,false,true,0.0400643,0.0186743
year_prediction_msd,gpu_reorg,4096,32,2,20,2,false,false,true,0.0924622,0.0394751
year_prediction_msd,gpu_reorg,4096,32,2,20,2,true,false,true,0.087852,0.034939
abalone,gpu_array,4096,32,2,20,4,false,false,true,0.0601603,0.049515
abalone,gpu_array,4096,32,2,20,4,true,false,true,0.0665483,0.0553902
airline,gpu_array,4096,32,2,20,4,false,false,true,0.0295565,0.0151904
airline,gpu_array,4096,32,2,20,4,true,false,true,0.0292419,0.0142806
airline-ohe,gpu_array,4096,32,2,20,4,false,false,true,0.525846,0.236505
covtype,gpu_array,4096,32,2,20,4,false,false,true,0.140592,0.0923222
covtype,gpu_array,4096,32,2,20,4,true,false,true,0.139119,0.0904032
epsilon,gpu_array,4096,32,2,20,4,false,false,true,0.830837,0.0542696
higgs,gpu_array,4096,32,2,20,4,false,false,true,0.03849,0.0175675
higgs,gpu_array,4096,32,2,20,4,true,false,true,0.0373739,0.0166687
year_prediction_msd,gpu_array,4096,32,2,20,4,false,false,true,0.0888916,0.0362309
year_prediction_msd,gpu_array,4096,32,2,20,4,true,false,true,0.0846554,0.0319963
abalone,gpu_sparse,4096,32,2,20,4,false,false,true,0.0669181,0.0562248
abalone,gpu_sparse,4096,32,2,20,4,true,false,true,0.0749674,0.064375
airline,gpu_sparse,4096,32,2,20,4,false,false,true,0.0306657,0.0157198
airline,gpu_sparse,4096,32,2,20,4,true,false,true,0.0303271,0.0158744
airline-ohe,gpu_sparse,4096,32,2,20,4,false,false,true,0.508947,0.220966
covtype,gpu_sparse,4096,32,2,20,4,false,false,true,0.14863,0.0996041
covtype,gpu_sparse,4096,32,2,20,4,true,false,true,0.139991,0.0910942
epsilon,gpu_sparse,4096,32,2,20,4,false,false,true,0.829134,0.0521004
higgs,gpu_sparse,4096,32,2,20,4,false,false,true,0.0384526,0.0177356
higgs,gpu_sparse,4096,32,2,20,4,true,false,true,0.0390491,0.0183325
year_prediction_msd,gpu_sparse,4096,32,2,20,4,false,false,true,0.0877629,0.0350102
year_prediction_msd,gpu_sparse,4096,32,2,20,4,true,false,true,0.0827539,0.0299552
abalone,gpu_reorg,4096,32,2,20,4,false,false,true,0.0733577,0.0627478
abalone,gpu_reorg,4096,32,2,20,4,true,false,true,0.0713851,0.0604403
airline,gpu_reorg,4096,32,2,20,4,false,false,true,0.0319539,0.0167928
airline,gpu_reorg,4096,32,2,20,4,true,false,true,0.0315735,0.0166581
airline-ohe,gpu_reorg,4096,32,2,20,4,false,false,true,0.397898,0.109134
covtype,gpu_reorg,4096,32,2,20,4,false,false,true,0.150236,0.10163
covtype,gpu_reorg,4096,32,2,20,4,true,false,true,0.143706,0.0948657
epsilon,gpu_reorg,4096,32,2,20,4,false,false,true,0.835177,0.0567253
higgs,gpu_reorg,4096,32,2,20,4,false,false,true,0.042159,0.0207576
higgs,gpu_reorg,4096,32,2,20,4,true,false,true,0.0421387,0.021193
year_prediction_msd,gpu_reorg,4096,32,2,20,4,false,false,true,0.107887,0.0551534
year_prediction_msd,gpu_reorg,4096,32,2,20,4,true,false,true,0.100732,0.0478837
abalone,gpu_array,4096,32,2,50,-1,false,false,false,0.075131,0.0643856
abalone,gpu_array,4096,32,2,50,-1,true,false,false,0.0723478,0.0615417
airline,gpu_array,4096,32,2,50,-1,false,false,false,0.0347978,0.0197021
airline,gpu_array,4096,32,2,50,-1,true,false,false,0.0333761,0.018857
airline-ohe,gpu_array,4096,32,2,50,-1,false,false,false,0.41211,0.123573
covtype,gpu_array,4096,32,2,50,-1,false,false,false,0.185609,0.119908
covtype,gpu_array,4096,32,2,50,-1,true,false,false,0.179288,0.113424
epsilon,gpu_array,4096,32,2,50,-1,false,false,false,0.827359,0.051283
higgs,gpu_array,4096,32,2,50,-1,false,false,false,0.0433244,0.0220569
higgs,gpu_array,4096,32,2,50,-1,true,false,false,0.0417542,0.0210144
year_prediction_msd,gpu_array,4096,32,2,50,-1,false,false,false,0.0753349,0.0231217
year_prediction_msd,gpu_array,4096,32,2,50,-1,true,false,false,0.0749939,0.0221676
abalone,gpu_array,4096,32,2,50,-1,false,false,true,0.07236,0.0613798
abalone,gpu_array,4096,32,2,50,-1,true,false,true,0.0653882,0.0546724
airline,gpu_array,4096,32,2,50,-1,false,false,true,0.0312215,0.016593
airline,gpu_array,4096,32,2,50,-1,true,false,true,0.0310693,0.0159644
airline-ohe,gpu_array,4096,32,2,50,-1,false,false,true,0.40325,0.113625
covtype,gpu_array,4096,32,2,50,-1,false,false,true,0.180192,0.113743
covtype,gpu_array,4096,32,2,50,-1,true,false,true,0.174074,0.108361
epsilon,gpu_array,4096,32,2,50,-1,false,false,true,0.823116,0.046825
higgs,gpu_array,4096,32,2,50,-1,false,false,true,0.0389469,0.0182015
higgs,gpu_array,4096,32,2,50,-1,true,false,true,0.0380754,0.0172404
year_prediction_msd,gpu_array,4096,32,2,50,-1,false,false,true,0.0958634,0.0430469
year_prediction_msd,gpu_array,4096,32,2,50,-1,true,false,true,0.0940446,0.0408866
abalone,gpu_sparse,4096,32,2,50,-1,false,false,false,0.0769747,0.0664811
abalone,gpu_sparse,4096,32,2,50,-1,true,false,false,0.0752279,0.064421
airline,gpu_sparse,4096,32,2,50,-1,false,false,false,0.0346061,0.0194967
airline,gpu_sparse,4096,32,2,50,-1,true,false,false,0.033468,0.018988
airline-ohe,gpu_sparse,4096,32,2,50,-1,false,false,false,0.41493,0.126049
covtype,gpu_sparse,4096,32,2,50,-1,false,false,false,0.190181,0.124474
covtype,gpu_sparse,4096,32,2,50,-1,true,false,false,0.181668,0.116053
epsilon,gpu_sparse,4096,32,2,50,-1,false,false,false,0.827708,0.0513094
higgs,gpu_sparse,4096,32,2,50,-1,false,false,false,0.0435604,0.0219938
higgs,gpu_sparse,4096,32,2,50,-1,true,false,false,0.0429867,0.0215527
year_prediction_msd,gpu_sparse,4096,32,2,50,-1,false,false,false,0.0761637,0.023219
year_prediction_msd,gpu_sparse,4096,32,2,50,-1,true,false,false,0.0757922,0.0223751
abalone,gpu_sparse,4096,32,2,50,-1,false,false,true,0.0715088,0.0609648
abalone,gpu_sparse,4096,32,2,50,-1,true,false,true,0.0700358,0.0593347
airline,gpu_sparse,4096,32,2,50,-1,false,false,true,0.0314303,0.0165816
airline,gpu_sparse,4096,32,2,50,-1,true,false,true,0.0310282,0.0162614
airline-ohe,gpu_sparse,4096,32,2,50,-1,false,false,true,0.400153,0.111374
covtype,gpu_sparse,4096,32,2,50,-1,false,false,true,0.180253,0.114289
covtype,gpu_sparse,4096,32,2,50,-1,true,false,true,0.174202,0.108424
epsilon,gpu_sparse,4096,32,2,50,-1,false,false,true,0.824399,0.0468864
higgs,gpu_sparse,4096,32,2,50,-1,false,false,true,0.0394539,0.0184017
higgs,gpu_sparse,4096,32,2,50,-1,true,false,true,0.0392586,0.0177002
year_prediction_msd,gpu_sparse,4096,32,2,50,-1,false,false,true,0.0969316,0.0438611
year_prediction_msd,gpu_sparse,4096,32,2,50,-1,true,false,true,0.0930485,0.0397274
abalone,gpu_reorg,4096,32,2,50,-1,false,false,false,0.0879574,0.0772184
abalone,gpu_reorg,4096,32,2,50,-1,true,false,false,0.0872339,0.0764388
airline,gpu_reorg,4096,32,2,50,-1,false,false,false,0.0370337,0.0216276
airline,gpu_reorg,4096,32,2,50,-1,true,false,false,0.0364339,0.0217143
airline-ohe,gpu_reorg,4096,32,2,50,-1,false,false,false,0.39847,0.110946
covtype,gpu_reorg,4096,32,2,50,-1,false,false,false,0.20535,0.139383
covtype,gpu_reorg,4096,32,2,50,-1,true,false,false,0.198847,0.132904
epsilon,gpu_reorg,4096,32,2,50,-1,false,false,false,0.835923,0.0563704
higgs,gpu_reorg,4096,32,2,50,-1,false,false,false,0.0453503,0.0243323
higgs,gpu_reorg,4096,32,2,50,-1,true,false,false,0.045422,0.0239335
year_prediction_msd,gpu_reorg,4096,32,2,50,-1,false,false,false,0.0803052,0.0271391
year_prediction_msd,gpu_reorg,4096,32,2,50,-1,true,false,false,0.0800378,0.0272078
abalone,gpu_reorg,4096,32,2,50,-1,false,false,true,0.0700582,0.059176
abalone,gpu_reorg,4096,32,2,50,-1,true,false,true,0.0678137,0.0569344
airline,gpu_reorg,4096,32,2,50,-1,false,false,true,0.033481,0.0181189
airline,gpu_reorg,4096,32,2,50,-1,true,false,true,0.0322876,0.0176945
airline-ohe,gpu_reorg,4096,32,2,50,-1,false,false,true,0.379632,0.091816
covtype,gpu_reorg,4096,32,2,50,-1,false,false,true,0.186779,0.12131
covtype,gpu_reorg,4096,32,2,50,-1,true,false,true,0.177415,0.111731
epsilon,gpu_reorg,4096,32,2,50,-1,false,false,true,0.833022,0.0533004
higgs,gpu_reorg,4096,32,2,50,-1,false,false,true,0.0419417,0.0206995
higgs,gpu_reorg,4096,32,2,50,-1,true,false,true,0.0407023,0.0198429
year_prediction_msd,gpu_reorg,4096,32,2,50,-1,false,false,true,0.112196,0.0590796
year_prediction_msd,gpu_reorg,4096,32,2,50,-1,true,false,true,0.105685,0.0527669
abalone,gpu_array,4096,32,2,50,2,false,false,true,0.0712903,0.0608708
abalone,gpu_array,4096,32,2,50,2,true,false,true,0.068182,0.0572498
airline,gpu_array,4096,32,2,50,2,false,false,true,0.0311434,0.0166028
airline,gpu_array,4096,32,2,50,2,true,false,true,0.0304374,0.0160624
airline-ohe,gpu_array,4096,32,2,50,2,false,false,true,0.376856,0.0888684
covtype,gpu_array,4096,32,2,50,2,false,false,true,0.185791,0.119412
covtype,gpu_array,4096,32,2,50,2,true,false,true,0.178497,0.111773
epsilon,gpu_array,4096,32,2,50,2,false,false,true,0.82312,0.0450098
higgs,gpu_array,4096,32,2,50,2,false,false,true,0.039659,0.018748
higgs,gpu_array,4096,32,2,50,2,true,false,true,0.0391744,0.0183394
year_prediction_msd,gpu_array,4096,32,2,50,2,false,false,true,0.102251,0.0493343
year_prediction_msd,gpu_array,4096,32,2,50,2,true,false,true,0.0965096,0.0439001
abalone,gpu_sparse,4096,32,2,50,2,false,false,true,0.0738277,0.0630444
abalone,gpu_sparse,4096,32,2,50,2,true,false,true,0.0742542,0.0638228
airline,gpu_sparse,4096,32,2,50,2,false,false,true,0.0310535,0.0165373
airline,gpu_sparse,4096,32,2,50,2,true,false,true,0.0313094,0.016154
airline-ohe,gpu_sparse,4096,32,2,50,2,false,false,true,0.381077,0.0930343
covtype,gpu_sparse,4096,32,2,50,2,false,false,true,0.184433,0.117649
covtype,gpu_sparse,4096,32,2,50,2,true,false,true,0.178056,0.111333
epsilon,gpu_sparse,4096,32,2,50,2,false,false,true,0.824573,0.0457279
higgs,gpu_sparse,4096,32,2,50,2,false,false,true,0.0411666,0.0202079
higgs,gpu_sparse,4096,32,2,50,2,true,false,true,0.0407792,0.0191056
year_prediction_msd,gpu_sparse,4096,32,2,50,2,false,false,true,0.101082,0.0478414
year_prediction_msd,gpu_sparse,4096,32,2,50,2,true,false,true,0.0953129,0.0423185
abalone,gpu_reorg,4096,32,2,50,2,false,false,true,0.0749259,0.0640906
abalone,gpu_reorg,4096,32,2,50,2,true,false,true,0.070824,0.0596781
airline,gpu_reorg,4096,32,2,50,2,false,false,true,0.0332463,0.0184692
airline,gpu_reorg,4096,32,2,50,2,true,false,true,0.0333309,0.0183984
airline-ohe,gpu_reorg,4096,32,2,50,2,false,false,true,0.372396,0.0839152
covtype,gpu_reorg,4096,32,2,50,2,false,false,true,0.196674,0.12932
covtype,gpu_reorg,4096,32,2,50,2,true,false,true,0.188585,0.121731
epsilon,gpu_reorg,4096,32,2,50,2,false,false,true,0.831156,0.0512105
higgs,gpu_reorg,4096,32,2,50,2,false,false,true,0.0427502,0.0216951
higgs,gpu_reorg,4096,32,2,50,2,true,false,true,0.042428,0.0213546
year_prediction_msd,gpu_reorg,4096,32,2,50,2,false,false,true,0.120853,0.0677734
year_prediction_msd,gpu_reorg,4096,32,2,50,2,true,false,true,0.11672,0.0633341
abalone,gpu_array,4096,32,2,50,4,false,false,true,0.0658341,0.0548999
abalone,gpu_array,4096,32,2,50,4,true,false,true,0.0663416,0.0554993
airline,gpu_array,4096,32,2,50,4,false,false,true,0.031984,0.0170247
airline,gpu_array,4096,32,2,50,4,true,false,true,0.0318673,0.0165332
covtype,gpu_array,4096,32,2,50,4,false,false,true,0.185956,0.118447
covtype,gpu_array,4096,32,2,50,4,true,false,true,0.179897,0.112246
epsilon,gpu_array,4096,32,2,50,4,false,false,true,0.82312,0.0452519
higgs,gpu_array,4096,32,2,50,4,false,false,true,0.0407068,0.01927
higgs,gpu_array,4096,32,2,50,4,true,false,true,0.0397119,0.018715
year_prediction_msd,gpu_array,4096,32,2,50,4,false,false,true,0.103566,0.050271
year_prediction_msd,gpu_array,4096,32,2,50,4,true,false,true,0.0979447,0.0449862
abalone,gpu_sparse,4096,32,2,50,4,false,false,true,0.0703113,0.0594828
abalone,gpu_sparse,4096,32,2,50,4,true,false,true,0.0724784,0.0615881
airline,gpu_sparse,4096,32,2,50,4,false,false,true,0.032017,0.0168669
airline,gpu_sparse,4096,32,2,50,4,true,false,true,0.0318835,0.0164038
covtype,gpu_sparse,4096,32,2,50,4,false,false,true,0.187908,0.120587
covtype,gpu_sparse,4096,32,2,50,4,true,false,true,0.180194,0.11224
epsilon,gpu_sparse,4096,32,2,50,4,false,false,true,0.823515,0.0458065
higgs,gpu_sparse,4096,32,2,50,4,false,false,true,0.0415458,0.0199394
higgs,gpu_sparse,4096,32,2,50,4,true,false,true,0.0408427,0.0192126
year_prediction_msd,gpu_sparse,4096,32,2,50,4,false,false,true,0.101468,0.0481588
year_prediction_msd,gpu_sparse,4096,32,2,50,4,true,false,true,0.0956091,0.0424512
abalone,gpu_reorg,4096,32,2,50,4,false,false,true,0.0767029,0.0656877
abalone,gpu_reorg,4096,32,2,50,4,true,false,true,0.0715458,0.0605037
airline,gpu_reorg,4096,32,2,50,4,false,false,true,0.0333244,0.0184924
airline,gpu_reorg,4096,32,2,50,4,true,false,true,0.033811,0.0183891
epsilon,gpu_reorg,4096,32,2,50,4,false,false,true,0.831116,0.0514913
higgs,gpu_reorg,4096,32,2,50,4,false,false,true,0.0438892,0.0222229
higgs,gpu_reorg,4096,32,2,50,4,true,false,true,0.0426477,0.021696
year_prediction_msd,gpu_reorg,4096,32,2,50,4,false,false,true,0.121329,0.0674251
year_prediction_msd,gpu_reorg,4096,32,2,50,4,true,false,true,0.116785,0.0635486
abalone,gpu_array,4096,64,1,2,-1,false,false,false,0.142397,0.13189
abalone,gpu_array,4096,64,1,2,-1,true,false,false,0.13627,0.126068
airline,gpu_array,4096,64,1,2,-1,false,false,false,0.0380534,0.0230619
airline,gpu_array,4096,64,1,2,-1,true,false,false,0.0367745,0.0222054
airline-ohe,gpu_array,4096,64,1,2,-1,false,false,false,0.601982,0.314472
covtype,gpu_array,4096,64,1,2,-1,false,false,false,0.168903,0.138527
covtype,gpu_array,4096,64,1,2,-1,true,false,false,0.156179,0.126327
epsilon,gpu_array,4096,64,1,2,-1,false,false,false,0.842186,0.0652987
higgs,gpu_array,4096,64,1,2,-1,false,false,false,0.0452413,0.0239278
higgs,gpu_array,4096,64,1,2,-1,true,false,false,0.0441146,0.0226831
year_prediction_msd,gpu_array,4096,64,1,2,-1,false,false,false,0.067769,0.023217
year_prediction_msd,gpu_array,4096,64,1,2,-1,true,false,false,0.0657747,0.0213155
abalone,gpu_array,4096,64,1,2,-1,false,false,true,0.128282,0.117959
abalone,gpu_array,4096,64,1,2,-1,true,false,true,0.122553,0.112167
airline,gpu_array,4096,64,1,2,-1,false,false,true,0.0365605,0.0213863
airline,gpu_array,4096,64,1,2,-1,true,false,true,0.03552,0.020297
airline-ohe,gpu_array,4096,64,1,2,-1,false,false,true,0.595401,0.306372
covtype,gpu_array,4096,64,1,2,-1,false,false,true,0.157139,0.127129
covtype,gpu_array,4096,64,1,2,-1,true,false,true,0.142449,0.112335
epsilon,gpu_array,4096,64,1,2,-1,false,false,true,0.842494,0.0642017
higgs,gpu_array,4096,64,1,2,-1,false,false,true,0.0431047,0.0222103
higgs,gpu_array,4096,64,1,2,-1,true,false,true,0.04212,0.0208085
year_prediction_msd,gpu_array,4096,64,1,2,-1,false,false,true,0.0673246,0.0241488
year_prediction_msd,gpu_array,4096,64,1,2,-1,true,false,true,0.0648287,0.0215523
abalone,gpu_sparse,4096,64,1,2,-1,false,false,false,0.141049,0.130728
abalone,gpu_sparse,4096,64,1,2,-1,true,false,false,0.136276,0.125891
airline,gpu_sparse,4096,64,1,2,-1,false,false,false,0.0379163,0.022819
airline,gpu_sparse,4096,64,1,2,-1,true,false,false,0.0365629,0.022039
airline-ohe,gpu_sparse,4096,64,1,2,-1,false,false,false,0.603218,0.315568
covtype,gpu_sparse,4096,64,1,2,-1,false,false,false,0.16932,0.139107
covtype,gpu_sparse,4096,64,1,2,-1,true,false,false,0.153219,0.122941
epsilon,gpu_sparse,4096,64,1,2,-1,false,false,false,0.842464,0.0647835
higgs,gpu_sparse,4096,64,1,2,-1,false,false,false,0.0450403,0.0242171
higgs,gpu_sparse,4096,64,1,2,-1,true,false,false,0.0435311,0.0226103
year_prediction_msd,gpu_sparse,4096,64,1,2,-1,false,false,false,0.0670321,0.0236043
year_prediction_msd,gpu_sparse,4096,64,1,2,-1,true,false,false,0.0656649,0.0210832
abalone,gpu_sparse,4096,64,1,2,-1,false,false,true,0.127131,0.116741
abalone,gpu_sparse,4096,64,1,2,-1,true,false,true,0.122011,0.111575
airline,gpu_sparse,4096,64,1,2,-1,false,false,true,0.0359477,0.0211792
airline,gpu_sparse,4096,64,1,2,-1,true,false,true,0.0355868,0.0202763
airline-ohe,gpu_sparse,4096,64,1,2,-1,false,false,true,0.598221,0.308744
covtype,gpu_sparse,4096,64,1,2,-1,false,false,true,0.158481,0.128477
covtype,gpu_sparse,4096,64,1,2,-1,true,false,true,0.141426,0.111092
epsilon,gpu_sparse,4096,64,1,2,-1,false,false,true,0.841849,0.0637484
higgs,gpu_sparse,4096,64,1,2,-1,false,false,true,0.042915,0.0221826
higgs,gpu_sparse,4096,64,1,2,-1,true,false,true,0.0419198,0.0204028
year_prediction_msd,gpu_sparse,4096,64,1,2,-1,false,false,true,0.067502,0.0240792
year_prediction_msd,gpu_sparse,4096,64,1,2,-1,true,false,true,0.0662284,0.0217554
abalone,gpu_reorg,4096,64,1,2,-1,false,false,false,0.127382,0.117073
abalone,gpu_reorg,4096,64,1,2,-1,true,false,false,0.124272,0.113706
airline,gpu_reorg,4096,64,1,2,-1,false,false,false,0.042513,0.0273612
airline,gpu_reorg,4096,64,1,2,-1,true,false,false,0.0430855,0.0285482
airline-ohe,gpu_reorg,4096,64,1,2,-1,false,false,false,0.616602,0.329312
covtype,gpu_reorg,4096,64,1,2,-1,false,false,false,0.212185,0.182065
covtype,gpu_reorg,4096,64,1,2,-1,true,false,false,0.222874,0.192674
epsilon,gpu_reorg,4096,64,1,2,-1,false,false,false,0.841385,0.0627612
higgs,gpu_reorg,4096,64,1,2,-1,false,false,false,0.0534782,0.0320654
higgs,gpu_reorg,4096,64,1,2,-1,true,false,false,0.0544617,0.0335994
year_prediction_msd,gpu_reorg,4096,64,1,2,-1,false,false,false,0.0752051,0.030634
year_prediction_msd,gpu_reorg,4096,64,1,2,-1,true,false,false,0.0745349,0.0298108
abalone,gpu_reorg,4096,64,1,2,-1,false,false,true,0.0887048,0.0779801
abalone,gpu_reorg,4096,64,1,2,-1,true,false,true,0.0829329,0.0721431
airline,gpu_reorg,4096,64,1,2,-1,false,false,true,0.0350395,0.0198006
airline,gpu_reorg,4096,64,1,2,-1,true,false,true,0.0344686,0.0192057
airline-ohe,gpu_reorg,4096,64,1,2,-1,false,false,true,0.610899,0.321581
covtype,gpu_reorg,4096,64,1,2,-1,false,false,true,0.174598,0.144426
covtype,gpu_reorg,4096,64,1,2,-1,true,false,true,0.148916,0.118321
epsilon,gpu_reorg,4096,64,1,2,-1,false,false,true,0.840664,0.0603658
higgs,gpu_reorg,4096,64,1,2,-1,false,false,true,0.0438627,0.0224097
higgs,gpu_reorg,4096,64,1,2,-1,true,false,true,0.0431315,0.0215592
year_prediction_msd,gpu_reorg,4096,64,1,2,-1,false,false,true,0.0730457,0.0298104
year_prediction_msd,gpu_reorg,4096,64,1,2,-1,true,false,true,0.0660799,0.0229175
abalone,gpu_array,4096,64,1,2,2,false,false,true,0.113695,0.103347
abalone,gpu_array,4096,64,1,2,2,true,false,true,0.0960018,0.0851595
airline,gpu_array,4096,64,1,2,2,false,false,true,0.0347994,0.0201782
airline,gpu_array,4096,64,1,2,2,true,false,true,0.0336861,0.0191125
airline-ohe,gpu_array,4096,64,1,2,2,false,false,true,0.586855,0.298622
covtype,gpu_array,4096,64,1,2,2,false,false,true,0.148252,0.118051
covtype,gpu_array,4096,64,1,2,2,true,false,true,0.110846,0.0805892
epsilon,gpu_array,4096,64,1,2,2,false,false,true,0.840121,0.0617716
higgs,gpu_array,4096,64,1,2,2,false,false,true,0.041724,0.020885
higgs,gpu_array,4096,64,1,2,2,true,false,true,0.0403923,0.0194556
year_prediction_msd,gpu_array,4096,64,1,2,2,false,false,true,0.0691288,0.0242204
year_prediction_msd,gpu_array,4096,64,1,2,2,true,false,true,0.0643856,0.0210164
abalone,gpu_sparse,4096,64,1,2,2,false,false,true,0.113719,0.103195
abalone,gpu_sparse,4096,64,1,2,2,true,false,true,0.0801624,0.0691239
airline,gpu_sparse,4096,64,1,2,2,false,false,true,0.0354313,0.020284
airline,gpu_sparse,4096,64,1,2,2,true,false,true,0.0293799,0.0146151
airline-ohe,gpu_sparse,4096,64,1,2,2,false,false,true,0.587115,0.297625
covtype,gpu_sparse,4096,64,1,2,2,false,false,true,0.14937,0.118979
covtype,gpu_sparse,4096,64,1,2,2,true,false,true,0.111388,0.0811369
epsilon,gpu_sparse,4096,64,1,2,2,false,false,true,0.839091,0.0608366
higgs,gpu_sparse,4096,64,1,2,2,false,false,true,0.0419031,0.0210502
higgs,gpu_sparse,4096,64,1,2,2,true,false,true,0.0364388,0.0151876
year_prediction_msd,gpu_sparse,4096,64,1,2,2,false,false,true,0.0675545,0.0241618
year_prediction_msd,gpu_sparse,4096,64,1,2,2,true,false,true,0.0611776,0.0179915
abalone,gpu_reorg,4096,64,1,2,2,false,false,true,0.0886898,0.0780249
abalone,gpu_reorg,4096,64,1,2,2,true,false,true,0.0754012,0.0647164
airline,gpu_reorg,4096,64,1,2,2,false,false,true,0.0342179,0.0194828
airline,gpu_reorg,4096,64,1,2,2,true,false,true,0.0334998,0.0183464
airline-ohe,gpu_reorg,4096,64,1,2,2,false,false,true,0.601991,0.313618
covtype,gpu_reorg,4096,64,1,2,2,false,false,true,0.169215,0.139062
covtype,gpu_reorg,4096,64,1,2,2,true,false,true,0.138574,0.108256
epsilon,gpu_reorg,4096,64,1,2,2,false,false,true,0.838138,0.0587606
higgs,gpu_reorg,4096,64,1,2,2,false,false,true,0.0421647,0.0211751
higgs,gpu_reorg,4096,64,1,2,2,true,false,true,0.0419918,0.0203328
year_prediction_msd,gpu_reorg,4096,64,1,2,2,false,false,true,0.078116,0.0317114
year_prediction_msd,gpu_reorg,4096,64,1,2,2,true,false,true,0.0691182,0.023372
abalone,gpu_array,4096,64,1,2,4,false,false,true,0.0955326,0.0852197
abalone,gpu_array,4096,64,1,2,4,true,false,true,0.0740808,0.0635828
airline,gpu_array,4096,64,1,2,4,false,false,true,0.0359664,0.0210881
airline,gpu_array,4096,64,1,2,4,true,false,true,0.0343608,0.0190849
airline-ohe,gpu_array,4096,64,1,2,4,false,false,true,0.576766,0.287633
covtype,gpu_array,4096,64,1,2,4,false,false,true,0.121949,0.092019
covtype,gpu_array,4096,64,1,2,4,true,false,true,0.0958842,0.065684
epsilon,gpu_array,4096,64,1,2,4,false,false,true,0.84038,0.0626888
higgs,gpu_array,4096,64,1,2,4,false,false,true,0.0431584,0.0219442
higgs,gpu_array,4096,64,1,2,4,true,false,true,0.0409025,0.0194666
year_prediction_msd,gpu_array,4096,64,1,2,4,false,false,true,0.0712459,0.0252389
year_prediction_msd,gpu_array,4096,64,1,2,4,true,false,true,0.067255,0.0216585
abalone,gpu_sparse,4096,64,1,2,4,false,false,true,0.0943579,0.0838835
abalone,gpu_sparse,4096,64,1,2,4,true,false,true,0.0866781,0.0762191
airline,gpu_sparse,4096,64,1,2,4,false,false,true,0.0366048,0.0214791
airline,gpu_sparse,4096,64,1,2,4,true,false,true,0.0331193,0.0177153
airline-ohe,gpu_sparse,4096,64,1,2,4,false,false,true,0.57623,0.287933
covtype,gpu_sparse,4096,64,1,2,4,false,false,true,0.138942,0.108802
covtype,gpu_sparse,4096,64,1,2,4,true,false,true,0.10406,0.0742769
epsilon,gpu_sparse,4096,64,1,2,4,false,false,true,0.83946,0.0620829
higgs,gpu_sparse,4096,64,1,2,4,false,false,true,0.0428455,0.0220455
higgs,gpu_sparse,4096,64,1,2,4,true,false,true,0.039528,0.0180168
year_prediction_msd,gpu_sparse,4096,64,1,2,4,false,false,true,0.0710872,0.0248132
year_prediction_msd,gpu_sparse,4096,64,1,2,4,true,false,true,0.065566,0.020035
