model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,cache_rows,cache_trees,unroll,total,kernel
abalone,gpu_array,4096,32,1,2,false,false,false,0.157839,0.142959
abalone,gpu_array,4096,32,1,2,true,false,false,0.156052,0.140044
abalone,gpu_array,4096,32,1,2,false,true,false,0.219382,0.206765
abalone,gpu_array,4096,32,1,2,true,true,false,0.223445,0.209275
airline,gpu_array,4096,32,1,2,false,false,false,0.0380298,0.0224976
airline,gpu_array,4096,32,1,2,true,false,false,0.0432129,0.0234277
airline,gpu_array,4096,32,1,2,false,true,false,0.0775146,0.0615503
airline,gpu_array,4096,32,1,2,true,true,false,0.0812109,0.0627271
airline-ohe,gpu_array,4096,32,1,2,false,false,false,0.630793,0.331892
airline-ohe,gpu_array,4096,32,1,2,false,true,false,1.04647,0.753452
covtype,gpu_array,4096,32,1,2,false,false,false,0.1746,0.138027
covtype,gpu_array,4096,32,1,2,true,false,false,0.167732,0.130466
covtype,gpu_array,4096,32,1,2,false,true,false,0.574084,0.53283
covtype,gpu_array,4096,32,1,2,true,true,false,0.432754,0.394619
epsilon,gpu_array,4096,32,1,2,false,false,false,0.84748,0.066084
epsilon,gpu_array,4096,32,1,2,false,true,false,0.929138,0.14968
higgs,gpu_array,4096,32,1,2,false,false,false,0.0454785,0.0228491
higgs,gpu_array,4096,32,1,2,true,false,false,0.050188,0.023689
higgs,gpu_array,4096,32,1,2,false,true,false,0.0967212,0.0704883
higgs,gpu_array,4096,32,1,2,true,true,false,0.0885815,0.0622607
letters,gpu_array,4096,32,1,2,false,false,false,5.70252,5.65422
letters,gpu_array,4096,32,1,2,true,false,false,5.72831,5.68301
letters,gpu_array,4096,32,1,2,false,true,false,8.8018,8.75774
letters,gpu_array,4096,32,1,2,true,true,false,8.6936,8.64883
year_prediction_msd,gpu_array,4096,32,1,2,false,false,false,0.0722119,0.0250635
year_prediction_msd,gpu_array,4096,32,1,2,true,false,false,0.0741113,0.025
year_prediction_msd,gpu_array,4096,32,1,2,false,true,false,0.114841,0.0682544
year_prediction_msd,gpu_array,4096,32,1,2,true,true,false,0.140276,0.0929712
abalone,gpu_array,4096,32,1,2,false,false,true,0.130977,0.116873
abalone,gpu_array,4096,32,1,2,true,false,true,0.134802,0.121875
abalone,gpu_array,4096,32,1,2,false,true,true,0.205171,0.192595
abalone,gpu_array,4096,32,1,2,true,true,true,0.208386,0.192681
airline,gpu_array,4096,32,1,2,false,false,true,0.0394678,0.021875
airline,gpu_array,4096,32,1,2,true,false,true,0.0399683,0.0223755
airline,gpu_array,4096,32,1,2,false,true,true,0.0822241,0.0645923
airline,gpu_array,4096,32,1,2,true,true,true,0.0805542,0.064541
airline-ohe,gpu_array,4096,32,1,2,false,false,true,0.620271,0.321426
airline-ohe,gpu_array,4096,32,1,2,false,true,true,1.03387,0.739236
covtype,gpu_array,4096,32,1,2,false,false,true,0.165671,0.126892
covtype,gpu_array,4096,32,1,2,true,false,true,0.155344,0.113564
covtype,gpu_array,4096,32,1,2,false,true,true,0.180149,0.136716
covtype,gpu_array,4096,32,1,2,true,true,true,0.164299,0.122744
epsilon,gpu_array,4096,32,1,2,false,false,true,0.850393,0.0661157
epsilon,gpu_array,4096,32,1,2,false,true,true,0.929634,0.149553
higgs,gpu_array,4096,32,1,2,false,false,true,0.0472778,0.0212744
higgs,gpu_array,4096,32,1,2,true,false,true,0.0481494,0.0217603
higgs,gpu_array,4096,32,1,2,false,true,true,0.091272,0.0672754
higgs,gpu_array,4096,32,1,2,true,true,true,0.0877295,0.0617993
letters,gpu_array,4096,32,1,2,false,false,true,5.34732,5.30299
letters,gpu_array,4096,32,1,2,true,false,true,5.17557,5.1242
letters,gpu_array,4096,32,1,2,false,true,true,5.36321,5.31908
letters,gpu_array,4096,32,1,2,true,true,true,5.16928,5.12065
year_prediction_msd,gpu_array,4096,32,1,2,false,false,true,0.0713477,0.0245264
year_prediction_msd,gpu_array,4096,32,1,2,true,false,true,0.0721362,0.0254736
year_prediction_msd,gpu_array,4096,32,1,2,false,true,true,0.0736572,0.0255713
year_prediction_msd,gpu_array,4096,32,1,2,true,true,true,0.072998,0.0252417
abalone,gpu_sparse,4096,32,1,2,false,false,false,0.139687,0.127756
abalone,gpu_sparse,4096,32,1,2,true,false,false,0.154399,0.138208
abalone,gpu_sparse,4096,32,1,2,false,true,false,0.226665,0.210781
abalone,gpu_sparse,4096,32,1,2,true,true,false,0.221936,0.20937
airline,gpu_sparse,4096,32,1,2,false,false,false,0.0394727,0.0223535
airline,gpu_sparse,4096,32,1,2,true,false,false,0.0396802,0.0234058
airline,gpu_sparse,4096,32,1,2,false,true,false,0.0816528,0.0616821
airline,gpu_sparse,4096,32,1,2,true,true,false,0.0801953,0.0630054
airline-ohe,gpu_sparse,4096,32,1,2,false,false,false,0.630784,0.331191
airline-ohe,gpu_sparse,4096,32,1,2,false,true,false,1.05148,0.756177
covtype,gpu_sparse,4096,32,1,2,false,false,false,0.176431,0.137861
covtype,gpu_sparse,4096,32,1,2,true,false,false,0.179758,0.14104
covtype,gpu_sparse,4096,32,1,2,false,true,false,0.578398,0.536731
covtype,gpu_sparse,4096,32,1,2,true,true,false,0.436245,0.394897
epsilon,gpu_sparse,4096,32,1,2,false,false,false,0.849338,0.0668604
epsilon,gpu_sparse,4096,32,1,2,false,true,false,0.934453,0.151272
higgs,gpu_sparse,4096,32,1,2,false,false,false,0.0489404,0.0229468
higgs,gpu_sparse,4096,32,1,2,true,false,false,0.0506299,0.0239185
higgs,gpu_sparse,4096,32,1,2,false,true,false,0.0968018,0.0704321
higgs,gpu_sparse,4096,32,1,2,true,true,false,0.0874878,0.0636377
letters,gpu_sparse,4096,32,1,2,false,false,false,5.69048,5.63997
letters,gpu_sparse,4096,32,1,2,true,false,false,5.78165,5.73735
letters,gpu_sparse,4096,32,1,2,false,true,false,8.81927,8.77397
letters,gpu_sparse,4096,32,1,2,true,true,false,8.65833,8.60777
year_prediction_msd,gpu_sparse,4096,32,1,2,false,false,false,0.0714453,0.0245264
year_prediction_msd,gpu_sparse,4096,32,1,2,true,false,false,0.07396,0.0249878
year_prediction_msd,gpu_sparse,4096,32,1,2,false,true,false,0.115398,0.0678369
year_prediction_msd,gpu_sparse,4096,32,1,2,true,true,false,0.142295,0.0930542
abalone,gpu_sparse,4096,32,1,2,false,false,true,0.137791,0.12553
abalone,gpu_sparse,4096,32,1,2,true,false,true,0.134729,0.121299
abalone,gpu_sparse,4096,32,1,2,false,true,true,0.208005,0.19554
abalone,gpu_sparse,4096,32,1,2,true,true,true,0.210334,0.194478
airline,gpu_sparse,4096,32,1,2,false,false,true,0.0407275,0.0214575
airline,gpu_sparse,4096,32,1,2,true,false,true,0.0404102,0.0222095
airline,gpu_sparse,4096,32,1,2,false,true,true,0.0799097,0.0636255
airline,gpu_sparse,4096,32,1,2,true,true,true,0.0846509,0.065686
airline-ohe,gpu_sparse,4096,32,1,2,false,false,true,0.608848,0.314932
airline-ohe,gpu_sparse,4096,32,1,2,false,true,true,1.03093,0.737649
covtype,gpu_sparse,4096,32,1,2,false,false,true,0.165161,0.126616
covtype,gpu_sparse,4096,32,1,2,true,false,true,0.160032,0.121238
covtype,gpu_sparse,4096,32,1,2,false,true,true,0.178096,0.136165
covtype,gpu_sparse,4096,32,1,2,true,true,true,0.162466,0.12085
epsilon,gpu_sparse,4096,32,1,2,false,false,true,0.855667,0.0681689
epsilon,gpu_sparse,4096,32,1,2,false,true,true,0.933923,0.150691
higgs,gpu_sparse,4096,32,1,2,false,false,true,0.0475146,0.021062
higgs,gpu_sparse,4096,32,1,2,true,false,true,0.0472656,0.0217798
higgs,gpu_sparse,4096,32,1,2,false,true,true,0.0944482,0.0680127
higgs,gpu_sparse,4096,32,1,2,true,true,true,0.0879932,0.0623633
letters,gpu_sparse,4096,32,1,2,false,false,true,5.34872,5.30488
letters,gpu_sparse,4096,32,1,2,true,false,true,5.19226,5.14567
letters,gpu_sparse,4096,32,1,2,false,true,true,5.3458,5.30069
letters,gpu_sparse,4096,32,1,2,true,true,true,5.1802,5.13266
year_prediction_msd,gpu_sparse,4096,32,1,2,false,false,true,0.0714795,0.0248096
year_prediction_msd,gpu_sparse,4096,32,1,2,true,false,true,0.0732788,0.0250952
year_prediction_msd,gpu_sparse,4096,32,1,2,false,true,true,0.0732983,0.0239014
year_prediction_msd,gpu_sparse,4096,32,1,2,true,true,true,0.0728809,0.0250708
abalone,gpu_reorg,4096,32,1,2,false,false,false,0.1304,0.114934
abalone,gpu_reorg,4096,32,1,2,true,false,false,0.140469,0.124009
abalone,gpu_reorg,4096,32,1,2,false,true,false,0.44947,0.433269
abalone,gpu_reorg,4096,32,1,2,true,true,false,0.424255,0.408633
airline,gpu_reorg,4096,32,1,2,false,false,false,0.0446021,0.0266211
airline,gpu_reorg,4096,32,1,2,true,false,false,0.0474731,0.0298853
airline,gpu_reorg,4096,32,1,2,false,true,false,0.243152,0.225466
airline,gpu_reorg,4096,32,1,2,true,true,false,0.244663,0.224722
airline-ohe,gpu_reorg,4096,32,1,2,false,false,false,0.619824,0.324834
airline-ohe,gpu_reorg,4096,32,1,2,false,true,false,2.64781,2.35678
covtype,gpu_reorg,4096,32,1,2,false,false,false,0.221833,0.183286
covtype,gpu_reorg,4096,32,1,2,true,false,false,0.238003,0.195037
covtype,gpu_reorg,4096,32,1,2,false,true,false,1.86239,1.81962
covtype,gpu_reorg,4096,32,1,2,true,true,false,1.78243,1.74417
epsilon,gpu_reorg,4096,32,1,2,false,false,false,0.854016,0.0662378
epsilon,gpu_reorg,4096,32,1,2,false,true,false,1.11681,0.330044
higgs,gpu_reorg,4096,32,1,2,false,false,false,0.0575806,0.0321631
higgs,gpu_reorg,4096,32,1,2,true,false,false,0.0592236,0.0347729
higgs,gpu_reorg,4096,32,1,2,false,true,false,0.254307,0.230083
higgs,gpu_reorg,4096,32,1,2,true,true,false,0.252095,0.225356
letters,gpu_reorg,4096,32,1,2,false,false,false,5.10434,5.05853
letters,gpu_reorg,4096,32,1,2,true,false,false,6.55974,6.51265
letters,gpu_reorg,4096,32,1,2,false,true,false,11.8295,11.7789
letters,gpu_reorg,4096,32,1,2,true,true,false,12.1315,12.0865
year_prediction_msd,gpu_reorg,4096,32,1,2,false,false,false,0.0812085,0.0315039
year_prediction_msd,gpu_reorg,4096,32,1,2,true,false,false,0.0808936,0.033877
year_prediction_msd,gpu_reorg,4096,32,1,2,false,true,false,0.283337,0.236414
year_prediction_msd,gpu_reorg,4096,32,1,2,true,true,false,0.423486,0.376536
abalone,gpu_reorg,4096,32,1,2,false,false,true,0.0900122,0.0770386
abalone,gpu_reorg,4096,32,1,2,true,false,true,0.0868555,0.0728882
abalone,gpu_reorg,4096,32,1,2,false,true,true,0.424858,0.40887
abalone,gpu_reorg,4096,32,1,2,true,true,true,0.409519,0.395823
airline,gpu_reorg,4096,32,1,2,false,false,true,0.0380151,0.0189453
airline,gpu_reorg,4096,32,1,2,true,false,true,0.0384937,0.0202197
airline,gpu_reorg,4096,32,1,2,false,true,true,0.201777,0.181492
airline,gpu_reorg,4096,32,1,2,true,true,true,0.191191,0.174753
airline-ohe,gpu_reorg,4096,32,1,2,false,false,true,0.608416,0.317195
airline-ohe,gpu_reorg,4096,32,1,2,false,true,true,2.20406,1.91292
covtype,gpu_reorg,4096,32,1,2,false,false,true,0.184873,0.145659
covtype,gpu_reorg,4096,32,1,2,true,false,true,0.164255,0.121956
covtype,gpu_reorg,4096,32,1,2,false,true,true,0.196667,0.157307
covtype,gpu_reorg,4096,32,1,2,true,true,true,0.175193,0.13137
epsilon,gpu_reorg,4096,32,1,2,false,false,true,0.857358,0.062937
epsilon,gpu_reorg,4096,32,1,2,false,true,true,1.05745,0.272822
higgs,gpu_reorg,4096,32,1,2,false,false,true,0.048999,0.0238086
higgs,gpu_reorg,4096,32,1,2,true,false,true,0.0478101,0.0232202
higgs,gpu_reorg,4096,32,1,2,false,true,true,0.212419,0.185581
higgs,gpu_reorg,4096,32,1,2,true,true,true,0.202473,0.175647
letters,gpu_reorg,4096,32,1,2,false,false,true,3.91705,3.8671
letters,gpu_reorg,4096,32,1,2,true,false,true,3.49986,3.45015
letters,gpu_reorg,4096,32,1,2,false,true,true,3.92962,3.88027
letters,gpu_reorg,4096,32,1,2,true,true,true,3.48616,3.43542
year_prediction_msd,gpu_reorg,4096,32,1,2,false,false,true,0.0786597,0.0302441
year_prediction_msd,gpu_reorg,4096,32,1,2,true,false,true,0.0750562,0.0261401
year_prediction_msd,gpu_reorg,4096,32,1,2,false,true,true,0.0792822,0.0298584
year_prediction_msd,gpu_reorg,4096,32,1,2,true,true,true,0.0765649,0.0278101
abalone,gpu_array,4096,32,1,10,false,false,false,0.0771289,0.0591016
abalone,gpu_array,4096,32,1,10,true,false,false,0.0844092,0.0670996
abalone,gpu_array,4096,32,1,10,false,true,false,0.129932,0.110989
abalone,gpu_array,4096,32,1,10,true,true,false,0.135789,0.115435
airline,gpu_array,4096,32,1,10,false,false,false,0.0364819,0.0139722
airline,gpu_array,4096,32,1,10,true,false,false,0.0370117,0.0155127
airline,gpu_array,4096,32,1,10,false,true,false,0.0688525,0.0450732
airline,gpu_array,4096,32,1,10,true,true,false,0.0713647,0.0463159
airline-ohe,gpu_array,4096,32,1,10,false,false,false,0.617986,0.314392
airline-ohe,gpu_array,4096,32,1,10,false,true,false,0.821833,0.527783
covtype,gpu_array,4096,32,1,10,false,false,false,0.186101,0.0919824
covtype,gpu_array,4096,32,1,10,true,false,false,0.180559,0.0874243
covtype,gpu_array,4096,32,1,10,false,true,false,0.411604,0.315942
covtype,gpu_array,4096,32,1,10,true,true,false,0.368833,0.274365
epsilon,gpu_array,4096,32,1,10,false,false,false,0.839565,0.051123
epsilon,gpu_array,4096,32,1,10,false,true,false,0.887676,0.0995996
higgs,gpu_array,4096,32,1,10,false,false,false,0.0456567,0.0142871
higgs,gpu_array,4096,32,1,10,true,false,false,0.043313,0.0157764
higgs,gpu_array,4096,32,1,10,false,true,false,0.0690381,0.0434937
higgs,gpu_array,4096,32,1,10,true,true,false,0.07573,0.0445654
letters,gpu_array,4096,32,1,10,false,false,false,3.85381,3.6818
letters,gpu_array,4096,32,1,10,true,false,false,3.86368,3.68599
letters,gpu_array,4096,32,1,10,false,true,false,5.90796,5.73717
letters,gpu_array,4096,32,1,10,true,true,false,5.95107,5.77245
year_prediction_msd,gpu_array,4096,32,1,10,false,false,false,0.065166,0.0167188
year_prediction_msd,gpu_array,4096,32,1,10,true,false,false,0.0684448,0.0167407
year_prediction_msd,gpu_array,4096,32,1,10,false,true,false,0.0932422,0.0429956
abalone,gpu_array,4096,32,1,10,false,false,true,0.0721777,0.0541943
abalone,gpu_array,4096,32,1,10,true,false,true,0.0709351,0.0541333
abalone,gpu_array,4096,32,1,10,false,true,true,0.126846,0.108018
abalone,gpu_array,4096,32,1,10,true,true,true,0.134902,0.115002
airline,gpu_array,4096,32,1,10,false,false,true,0.0368994,0.012876
airline,gpu_array,4096,32,1,10,true,false,true,0.0394629,0.0143872
airline,gpu_array,4096,32,1,10,false,true,true,0.065437,0.0431616
airline,gpu_array,4096,32,1,10,true,true,true,0.0652051,0.0452417
airline-ohe,gpu_array,4096,32,1,10,false,false,true,0.651318,0.346892
airline-ohe,gpu_array,4096,32,1,10,false,true,true,0.81355,0.523154
covtype,gpu_array,4096,32,1,10,false,false,true,0.183706,0.0910791
covtype,gpu_array,4096,32,1,10,true,false,true,0.180415,0.0874048
covtype,gpu_array,4096,32,1,10,false,true,true,0.191357,0.0980322
covtype,gpu_array,4096,32,1,10,true,true,true,0.180781,0.0877783
epsilon,gpu_array,4096,32,1,10,false,false,true,0.841978,0.0526782
epsilon,gpu_array,4096,32,1,10,false,true,true,0.888625,0.0989307
higgs,gpu_array,4096,32,1,10,false,false,true,0.041731,0.0139111
higgs,gpu_array,4096,32,1,10,true,false,true,0.0431226,0.0147729
higgs,gpu_array,4096,32,1,10,false,true,true,0.0719458,0.0417676
higgs,gpu_array,4096,32,1,10,true,true,true,0.0685376,0.043103
letters,gpu_array,4096,32,1,10,false,false,true,3.40208,3.23293
letters,gpu_array,4096,32,1,10,true,false,true,3.07594,2.90519
letters,gpu_array,4096,32,1,10,false,true,true,3.42101,3.2451
letters,gpu_array,4096,32,1,10,true,true,true,3.06722,2.89776
year_prediction_msd,gpu_array,4096,32,1,10,false,false,true,0.0774805,0.0209937
year_prediction_msd,gpu_array,4096,32,1,10,true,false,true,0.0700708,0.0207349
year_prediction_msd,gpu_array,4096,32,1,10,false,true,true,0.0735083,0.020752
year_prediction_msd,gpu_array,4096,32,1,10,true,true,true,0.0730957,0.0205225
abalone,gpu_sparse,4096,32,1,10,false,false,false,0.0778613,0.0608179
abalone,gpu_sparse,4096,32,1,10,true,false,false,0.0889355,0.0686255
abalone,gpu_sparse,4096,32,1,10,false,true,false,0.133987,0.116028
abalone,gpu_sparse,4096,32,1,10,true,true,false,0.132681,0.112163
airline,gpu_sparse,4096,32,1,10,false,false,false,0.0344434,0.0139551
airline,gpu_sparse,4096,32,1,10,true,false,false,0.0380225,0.0157568
airline,gpu_sparse,4096,32,1,10,false,true,false,0.0695386,0.0446729
airline,gpu_sparse,4096,32,1,10,true,true,false,0.068623,0.046145
airline-ohe,gpu_sparse,4096,32,1,10,false,false,false,0.61366,0.31334
airline-ohe,gpu_sparse,4096,32,1,10,false,true,false,0.8196,0.529495
covtype,gpu_sparse,4096,32,1,10,false,false,false,0.187693,0.0936377
covtype,gpu_sparse,4096,32,1,10,true,false,false,0.185908,0.0930591
covtype,gpu_sparse,4096,32,1,10,false,true,false,0.406223,0.313308
covtype,gpu_sparse,4096,32,1,10,true,true,false,0.36782,0.275105
epsilon,gpu_sparse,4096,32,1,10,false,false,false,0.83866,0.0495532
epsilon,gpu_sparse,4096,32,1,10,false,true,false,0.886052,0.0972925
higgs,gpu_sparse,4096,32,1,10,false,false,false,0.0407373,0.0148218
higgs,gpu_sparse,4096,32,1,10,true,false,false,0.0441479,0.0160913
higgs,gpu_sparse,4096,32,1,10,false,true,false,0.0697241,0.0429321
higgs,gpu_sparse,4096,32,1,10,true,true,false,0.0736182,0.0442017
letters,gpu_sparse,4096,32,1,10,false,false,false,3.81409,3.64592
letters,gpu_sparse,4096,32,1,10,true,false,false,3.93377,3.75763
letters,gpu_sparse,4096,32,1,10,false,true,false,5.71691,5.54222
letters,gpu_sparse,4096,32,1,10,true,true,false,5.89394,5.71811
year_prediction_msd,gpu_sparse,4096,32,1,10,false,false,false,0.0678418,0.0162305
year_prediction_msd,gpu_sparse,4096,32,1,10,true,false,false,0.0709497,0.017019
year_prediction_msd,gpu_sparse,4096,32,1,10,false,true,false,0.0939111,0.0426587
abalone,gpu_sparse,4096,32,1,10,false,false,true,0.0756885,0.057561
abalone,gpu_sparse,4096,32,1,10,true,false,true,0.0829663,0.0633447
abalone,gpu_sparse,4096,32,1,10,false,true,true,0.125007,0.108235
abalone,gpu_sparse,4096,32,1,10,true,true,true,0.13135,0.110889
airline,gpu_sparse,4096,32,1,10,false,false,true,0.0360669,0.0137988
airline,gpu_sparse,4096,32,1,10,true,false,true,0.0407153,0.0153931
airline,gpu_sparse,4096,32,1,10,false,true,true,0.0666846,0.0442188
airline,gpu_sparse,4096,32,1,10,true,true,true,0.0671533,0.0458496
airline-ohe,gpu_sparse,4096,32,1,10,false,false,true,0.606287,0.31063
airline-ohe,gpu_sparse,4096,32,1,10,false,true,true,0.811902,0.521484
covtype,gpu_sparse,4096,32,1,10,false,false,true,0.180364,0.0869727
covtype,gpu_sparse,4096,32,1,10,true,false,true,0.182573,0.0889795
covtype,gpu_sparse,4096,32,1,10,false,true,true,0.187996,0.0947363
covtype,gpu_sparse,4096,32,1,10,true,true,true,0.183018,0.089043
epsilon,gpu_sparse,4096,32,1,10,false,false,true,0.843076,0.0516699
epsilon,gpu_sparse,4096,32,1,10,false,true,true,0.875591,0.0978687
higgs,gpu_sparse,4096,32,1,10,false,false,true,0.0436035,0.0139673
higgs,gpu_sparse,4096,32,1,10,true,false,true,0.0418262,0.0161108
higgs,gpu_sparse,4096,32,1,10,false,true,true,0.0723267,0.0423926
higgs,gpu_sparse,4096,32,1,10,true,true,true,0.0721729,0.0437402
letters,gpu_sparse,4096,32,1,10,false,false,true,3.34238,3.17147
letters,gpu_sparse,4096,32,1,10,true,false,true,3.17668,2.99708
letters,gpu_sparse,4096,32,1,10,false,true,true,3.34481,3.17281
letters,gpu_sparse,4096,32,1,10,true,true,true,3.15916,2.98631
year_prediction_msd,gpu_sparse,4096,32,1,10,false,false,true,0.0724414,0.0218481
year_prediction_msd,gpu_sparse,4096,32,1,10,true,false,true,0.0711816,0.021145
year_prediction_msd,gpu_sparse,4096,32,1,10,false,true,true,0.0725073,0.0211426
year_prediction_msd,gpu_sparse,4096,32,1,10,true,true,true,0.0796875,0.0207251
abalone,gpu_reorg,4096,32,1,10,false,false,false,0.0903027,0.0721631
abalone,gpu_reorg,4096,32,1,10,true,false,false,0.0930054,0.0728149
abalone,gpu_reorg,4096,32,1,10,false,true,false,0.222234,0.203169
abalone,gpu_reorg,4096,32,1,10,true,true,false,0.195549,0.17613
airline,gpu_reorg,4096,32,1,10,false,false,false,0.038833,0.0161914
airline,gpu_reorg,4096,32,1,10,true,false,false,0.0416357,0.0180444
airline,gpu_reorg,4096,32,1,10,false,true,false,0.0955884,0.0747388
airline,gpu_reorg,4096,32,1,10,true,true,false,0.114949,0.0893652
airline-ohe,gpu_reorg,4096,32,1,10,false,false,false,0.586157,0.289558
airline-ohe,gpu_reorg,4096,32,1,10,false,true,false,1.16107,0.864639
covtype,gpu_reorg,4096,32,1,10,false,false,false,0.197344,0.100725
covtype,gpu_reorg,4096,32,1,10,true,false,false,0.20134,0.10457
covtype,gpu_reorg,4096,32,1,10,false,true,false,0.718706,0.624644
covtype,gpu_reorg,4096,32,1,10,true,true,false,1.03044,0.936841
epsilon,gpu_reorg,4096,32,1,10,false,false,false,0.844014,0.0613794
epsilon,gpu_reorg,4096,32,1,10,false,true,false,0.905874,0.127485
higgs,gpu_reorg,4096,32,1,10,false,false,false,0.0450586,0.0193799
higgs,gpu_reorg,4096,32,1,10,true,false,false,0.0467163,0.0207471
higgs,gpu_reorg,4096,32,1,10,false,true,false,0.100793,0.0751245
higgs,gpu_reorg,4096,32,1,10,true,true,false,0.154644,0.124646
letters,gpu_reorg,4096,32,1,10,false,false,false,4.60775,4.43287
letters,gpu_reorg,4096,32,1,10,true,false,false,4.65016,4.46836
letters,gpu_reorg,4096,32,1,10,false,true,false,5.38073,5.20364
letters,gpu_reorg,4096,32,1,10,true,true,false,7.28151,7.10448
year_prediction_msd,gpu_reorg,4096,32,1,10,false,false,false,0.0704639,0.0208618
year_prediction_msd,gpu_reorg,4096,32,1,10,true,false,false,0.0723291,0.0224634
year_prediction_msd,gpu_reorg,4096,32,1,10,false,true,false,0.134077,0.0816504
year_prediction_msd,gpu_reorg,4096,32,1,10,true,true,false,0.179424,0.126841
abalone,gpu_reorg,4096,32,1,10,false,false,true,0.0730054,0.0564185
abalone,gpu_reorg,4096,32,1,10,true,false,true,0.0785718,0.058269
abalone,gpu_reorg,4096,32,1,10,false,true,true,0.192886,0.172124
abalone,gpu_reorg,4096,32,1,10,true,true,true,0.201501,0.183542
airline,gpu_reorg,4096,32,1,10,false,false,true,0.0367725,0.0141821
airline,gpu_reorg,4096,32,1,10,true,false,true,0.0370972,0.0156958
airline,gpu_reorg,4096,32,1,10,false,true,true,0.103091,0.0775854
airline,gpu_reorg,4096,32,1,10,true,true,true,0.0984448,0.0774902
airline-ohe,gpu_reorg,4096,32,1,10,false,false,true,0.604946,0.304595
airline-ohe,gpu_reorg,4096,32,1,10,false,true,true,1.13786,0.847478
covtype,gpu_reorg,4096,32,1,10,false,false,true,0.181707,0.0882715
covtype,gpu_reorg,4096,32,1,10,true,false,true,0.184243,0.0914722
covtype,gpu_reorg,4096,32,1,10,false,true,true,0.188914,0.0958203
covtype,gpu_reorg,4096,32,1,10,true,true,true,0.196125,0.0972388
epsilon,gpu_reorg,4096,32,1,10,false,false,true,0.849934,0.0597974
epsilon,gpu_reorg,4096,32,1,10,false,true,true,0.908845,0.124602
higgs,gpu_reorg,4096,32,1,10,false,false,true,0.0412817,0.016106
higgs,gpu_reorg,4096,32,1,10,true,false,true,0.0460815,0.0181104
higgs,gpu_reorg,4096,32,1,10,false,true,true,0.0988647,0.0730542
higgs,gpu_reorg,4096,32,1,10,true,true,true,0.130784,0.100532
letters,gpu_reorg,4096,32,1,10,false,false,true,3.88021,3.69748
letters,gpu_reorg,4096,32,1,10,true,false,true,3.44029,3.25909
letters,gpu_reorg,4096,32,1,10,false,true,true,3.86977,3.69514
letters,gpu_reorg,4096,32,1,10,true,true,true,3.44785,3.27333
year_prediction_msd,gpu_reorg,4096,32,1,10,false,false,true,0.0813257,0.0260107
year_prediction_msd,gpu_reorg,4096,32,1,10,true,false,true,0.0779712,0.0254175
year_prediction_msd,gpu_reorg,4096,32,1,10,false,true,true,0.0782715,0.0256885
year_prediction_msd,gpu_reorg,4096,32,1,10,true,true,true,0.0771899,0.0283765
abalone,gpu_array,4096,32,1,20,false,false,false,0.074021,0.0519116
abalone,gpu_array,4096,32,1,20,true,false,false,0.0796069,0.0544458
abalone,gpu_array,4096,32,1,20,false,true,false,0.12198,0.0945166
abalone,gpu_array,4096,32,1,20,true,true,false,0.122974,0.0967749
airline,gpu_array,4096,32,1,20,false,false,false,0.0389893,0.0132007
airline,gpu_array,4096,32,1,20,true,false,false,0.04354,0.0151562
airline-ohe,gpu_array,4096,32,1,20,false,false,false,0.524929,0.221411
covtype,gpu_array,4096,32,1,20,false,false,false,0.216582,0.0840845
covtype,gpu_array,4096,32,1,20,true,false,false,0.209973,0.0803491
epsilon,gpu_array,4096,32,1,20,false,false,false,0.847283,0.0498657
higgs,gpu_array,4096,32,1,20,false,false,false,0.0514307,0.0145728
higgs,gpu_array,4096,32,1,20,true,false,false,0.049248,0.0163794
letters,gpu_array,4096,32,1,20,false,false,false,3.2407,2.94342
letters,gpu_array,4096,32,1,20,true,false,false,3.20588,2.90772
letters,gpu_array,4096,32,1,20,false,true,false,5.38208,5.0723
letters,gpu_array,4096,32,1,20,true,true,false,5.48959,5.18204
year_prediction_msd,gpu_array,4096,32,1,20,false,false,false,0.0877319,0.0165332
year_prediction_msd,gpu_array,4096,32,1,20,true,false,false,0.0937354,0.0199487
abalone,gpu_array,4096,32,1,20,false,false,true,0.0663013,0.0443115
abalone,gpu_array,4096,32,1,20,true,false,true,0.0708618,0.0444971
abalone,gpu_array,4096,32,1,20,false,true,true,0.117563,0.0924561
abalone,gpu_array,4096,32,1,20,true,true,true,0.114146,0.0915112
airline,gpu_array,4096,32,1,20,false,false,true,0.0426196,0.0126001
airline,gpu_array,4096,32,1,20,true,false,true,0.0434204,0.014541
airline-ohe,gpu_array,4096,32,1,20,false,false,true,0.510928,0.216611
covtype,gpu_array,4096,32,1,20,false,false,true,0.215659,0.0810059
covtype,gpu_array,4096,32,1,20,true,false,true,0.20907,0.0761328
covtype,gpu_array,4096,32,1,20,false,true,true,0.218652,0.0812842
covtype,gpu_array,4096,32,1,20,true,true,true,0.211196,0.0761035
epsilon,gpu_array,4096,32,1,20,false,false,true,0.845039,0.0514868
higgs,gpu_array,4096,32,1,20,false,false,true,0.0474976,0.0141748
higgs,gpu_array,4096,32,1,20,true,false,true,0.049104,0.0162036
letters,gpu_array,4096,32,1,20,false,false,true,3.15366,2.84833
letters,gpu_array,4096,32,1,20,true,false,true,3.12389,2.81844
letters,gpu_array,4096,32,1,20,false,true,true,3.14685,2.8376
letters,gpu_array,4096,32,1,20,true,true,true,3.13066,2.82612
